construction	32	2	717	2
consumer	43	1	717	1
consumer	5	2	1164	2
consumers	100	1	1164	1
contained	29	1	1548	1
contains	26	3	717	3
context	32	1	1164	1
contextsensitive	5	1	1164	1
continent	60	1	717	1
continental	89	2	717	2
continue	10	1	717	1
continue	8	1	1548	1
continued	26	1	717	1
continued	60	3	1548	3
continues	32	1	717	1
continuous	11	2	1164	2
continuous	23	1	717	1
contrary	41	1	1164	1
control	26	6	1164	6
control	91	1	1548	1
controllers	27	2	1164	2
controlling	66	1	1548	1
controversially	59	1	1164	1
controversy	23	1	1164	1
controversy	66	1	717	1
convention	20	1	717	1
convention	27	2	1164	2
conventional	98	3	717	3
conversation	5	1	1164	1
conversational	41	1	1164	1
cooler	100	1	717	1
cooperation	100	1	1164	1
cooperation	10	1	717	1
copper	59	4	1548	4
copy	10	2	1164	2
core	28	1	717	1
corner	26	3	717	3
corporate	11	1	717	1
corporations	20	1	717	1
corridor	41	11	717	11
corridormost	56	1	717	1
corridors	41	1	717	1
cost	100	2	717	2
costeffectively	66	1	1164	1
costs	59	2	717	2
cottonwood	91	1	717	1
cougarherbivorous	20	1	717	1
could	10	1	717	1
could	27	6	1164	6
couldnt	91	1	1164	1
counted	89	1	717	1
counters	89	1	1164	1
counties	29	1	717	1
countriesalbertas	46	1	717	1
country	98	5	717	5
course	46	1	1164	1
courtney	91	1	1164	1
cousin	56	1	717	1
coutts	43	1	717	1
covered	11	2	717	2
covered	26	1	1164	1
covers	5	1	717	1
cowboy	26	1	717	1
coyotes	32	1	717	1
craftsman	5	1	1164	1
craftsthe	32	1	717	1
create	100	3	717	3
create	72	1	1164	1
created	100	2	1164	2
created	60	1	717	1
creating	6	3	1164	3
creation	6	1	1164	1
creative	89	1	1164	1
creativity	91	2	1164	2
creatures	60	2	1164	2
credit	6	2	717	2
cree	26	3	717	3
creek	98	1	717	1
cretaceous	8	1	717	1
crete	46	1	1164	1
criteriaarchitectures	32	1	1164	1
critic	66	2	1164	2
criticism	91	1	1164	1
criticized	27	1	1164	1
critics	98	1	1164	1
critique	16	5	1164	5
critiques	100	1	1164	1
crocus	28	1	717	1
cropping	91	1	717	1
crops	49	1	717	1
cross	6	1	717	1
crosses	20	2	717	2
crossing	3	3	717	3
crossing	41	1	1164	1
crows	100	1	717	1
crude	6	4	717	4
crystal	91	1	717	1
ctrain	11	1	717	1
culminate	41	1	1164	1
cultivation	5	1	717	1
cultural	42	5	1164	1	717	4
culture	98	1	717	1
culturean	100	1	1164	1
curator	11	1	1548	1
current	60	4	717	4
currently	100	2	1164	2
currently	60	5	717	5
curriculum	41	1	717	1
currie	91	1	717	1
custom	10	1	717	1
customer	72	1	1164	1
cut	28	1	1164	1
cyberneticist	11	1	1164	1
cybernetics	60	7	1164	7
cyborgs	91	1	1164	1
cyc	100	3	1164	3
cycle	3	1	717	1
d	43	1	717	1
daily	23	1	717	1
daneel	100	1	1164	1
dangerous	66	1	717	1
darpa	10	1	1164	1
dartmouth	89	6	1164	6
data	91	4	1164	4
datamining	28	1	1164	1
daughter	91	1	717	1
david	100	1	717	1
daylight	98	1	717	1
days	28	5	717	5
daytime	11	1	717	1
dealing	16	1	1164	1
dealing	3	1	717	1
deathagassiz	41	1	1548	1
debt	100	1	1548	1
decade	56	1	1164	1
decades	42	1	717	1
decades	5	1	1164	1
december	29	1	1548	1
deciduous	72	3	717	3
decimated	29	1	717	1
decision	10	7	1164	7
decrease	72	1	1164	1
decreasing	66	2	717	2
deduce	41	1	1164	1
deduction	100	3	1164	3
deductions	100	1	717	1
deductions	72	1	1164	1
deductionthis	3	1	1164	1
deep	26	1	1164	1
deep	46	1	717	1
deeply	42	2	1164	2
deer	49	8	717	8
deerfoot	6	1	717	1
deerurban	32	1	717	1
default	8	3	1164	3
defeated	72	1	1164	1
defense	3	2	1164	2
define	100	1	1164	1
defined	72	2	1164	2
defines	8	2	1164	2
definition	6	7	1164	7
definitions	66	4	1164	4
degree	27	1	1548	1
demand	8	1	1164	1
democracy	49	1	717	1
democratic	98	2	717	2
democrats	100	1	717	1
demographics	60	1	717	1
demonstration	100	1	1164	1
densely	100	1	717	1
densest	8	1	717	1
department	59	2	717	2
department	72	1	1164	1
depend	41	1	1164	1
depends	42	2	1164	2
deployment	3	1	1164	1
deposited	41	1	717	1
depth	100	1	1548	1
describe	43	1	1164	1
described	41	8	1164	8
describes	42	3	1164	3
description	26	1	1164	1
description	3	1	717	1
desert	56	1	717	1
desert	91	1	1164	1
design	11	3	1164	3
design	43	1	717	1
designed	20	1	717	1
designed	66	3	1164	3
designer	60	1	1164	1
desire	100	2	1164	2
despite	5	1	717	1
destination	8	3	717	3
destinations	10	3	717	3
detect	100	1	1164	1
determine	20	2	1164	2
determined	10	1	717	1
determinedly	20	1	1164	1
determining	46	1	717	1
determining	56	1	1164	1
devalue	56	1	1164	1
devalues	66	1	1164	1
devastating	59	1	1164	1
develop	28	2	1164	2
develop	41	1	717	1
developed	28	12	1164	12
developed	60	1	717	1
development	16	3	717	3
development	43	5	1164	5
deviation	41	1	717	1
device	41	1	1164	1
devices	46	1	1164	1
devised	72	1	1164	1
devising	89	1	1164	1
devoted	8	1	1548	1
diabetes	26	1	717	1
diagnosis	5	1	1164	1
diamond	26	1	1164	1
dictator	59	1	1164	1
did	59	3	1164	2	717	1
did	60	1	1548	1
died	59	1	1548	1
difference	20	1	717	1
difference	32	1	1164	1
differences	41	1	1164	1
different	3	5	1164	5
different	91	2	717	2
differentiated	100	1	717	1
differing	41	1	1164	1
difficult	49	7	1164	7
difficulty	43	1	1164	1
difficulty	5	1	1548	1
digital	100	4	1164	4
digital	98	3	717	3
dinosaur	23	7	717	7
dinosaurs	43	5	717	5
diocese	29	1	717	1
diploma	3	1	717	1
direct	20	1	717	1
direction	26	1	717	1
direction	8	1	1164	1
directly	91	2	1164	2
directors	89	1	1548	1
directory	98	1	1164	1
disabilities	66	1	717	1
disagree	72	1	1164	1
disagreement	59	1	1164	1
disbelief	98	1	1164	1
discipline	11	1	1164	1
discover	60	1	1164	1
discovered	26	1	1548	1
discovered	98	1	717	1
discoveries	72	1	1164	1
discuss	41	1	1164	1
discussed	10	4	1164	4
discusses	23	1	1164	1
discussion	72	3	1164	3
discussions	100	1	1164	1
display	11	2	717	2
display	66	2	1164	2
disrepute	43	1	1164	1
disrupt	41	1	717	1
distance	43	2	717	2
distinguished	42	1	1164	1
distributed	72	1	717	1
distributes	100	1	717	1
distribution	5	3	717	3
distribution	59	1	1164	1
district	6	3	717	3
ditches	5	1	717	1
diverse	49	2	717	2
diversities	59	1	717	1
diversity	27	3	717	3
divide	100	2	717	2
divided	42	2	1164	2
divided	5	2	717	2
divides	5	1	717	1
division	49	1	717	1
do	16	1	717	1
do	49	8	1164	8
doctor	8	1	1164	1
documentary	72	2	1164	2
documented	66	1	717	1
does	6	3	1164	3
doing	98	1	1164	1
dollars	32	1	1164	1
domain	91	2	1164	2
domains	60	3	1164	3
domesticated	5	1	717	1
dominated	16	1	717	1
dominated	98	1	1164	1
done	91	2	1164	2
dont	8	1	1164	1
dot	41	1	717	1
douglasstyle	100	1	717	1
down	28	2	717	2
down	56	1	1164	1
downtown	3	1	717	1
drainage	43	2	717	2
drained	91	2	717	2
dramatic	100	1	1164	1
dramatically	5	1	1164	1
draughts	49	1	1164	1
draws	100	2	717	2
dream	43	1	1164	1
dredged	60	1	1548	1
dredging	11	1	1548	1
dreyfus	5	2	1164	2
dries	10	1	717	1
driven	49	1	1164	1
driverless	89	1	1164	1
drives	59	1	717	1
driving	5	1	1164	1
drop	16	1	717	1
droughtlike	66	1	717	1
droughts	89	1	717	1
drumheller	16	4	717	4
dry	89	4	717	4
dryland	91	1	717	1
dubbed	43	1	717	1
ducks	8	1	717	1
due	23	2	717	2
due	32	2	1164	2
due	49	1	1548	1
dunefredkin	60	1	1164	1
during	16	2	1548	2
during	32	3	1164	3
during	72	7	717	7
dutch	49	2	717	2
duties	29	1	717	1
dynamic	23	2	1164	2
dynasties	8	1	717	1
dyson	89	1	1164	1
each	60	2	717	2
each	66	7	1164	7
eagles	49	1	717	1
early	20	5	717	5
early	3	12	1164	12
early	98	1	1548	1
earn	100	1	717	1
earnest	27	1	1164	1
earth	32	1	717	1
east	41	10	717	10
eastcentral	26	2	717	2
eastern	46	3	717	3
eastwest	100	1	717	1
eberth	91	1	717	1
echini	41	1	1548	1
eclectic	8	1	717	1
ecology	66	1	717	1
economic	60	2	717	2
economics	6	2	1164	2
economicsfor	91	1	1164	1
economicsnetworks	8	1	1164	1
economicsthat	89	1	1164	1
economist	91	1	1164	1
economy	16	8	717	8
economy	41	1	1164	1
ed	41	2	1164	2
edelman	56	1	1164	1
edinburgh	60	2	1164	2
edinburghs	28	1	717	1
edited	23	1	717	1
editor	8	1	1164	1
editors	49	1	1164	1
edmonton	23	37	717	37
edmontoncentral	41	1	717	1
edmontonmuslims	100	1	717	1
edmontonnorth	26	1	717	1
edmontons	8	6	717	6
edmontonthe	89	2	717	2
eds	23	1	1164	1
educated	41	1	717	1
education	72	15	717	15
educational	10	1	717	1
eerie	49	1	1164	1
effect	32	1	1164	1
effectively	100	1	717	1
effects	42	1	1164	1
efficiency	43	1	1164	1
efficient	43	1	1164	1
effort	29	1	717	1
eg	28	3	1164	3
egypt	89	1	1164	1
eightythree	29	1	717	1
either	5	1	1164	1
either	98	2	717	2
elected	28	1	1548	1
elected	3	5	717	5
election	8	2	717	2
elections	98	1	717	1
electorate	49	2	717	2
electronic	20	3	1164	3
elegant	26	1	1164	1
elementary	10	1	1164	1
elementary	43	1	717	1
elements	27	2	1164	2
elevator	10	4	717	4
eliminate	27	1	1164	1
eliminated	5	1	717	1
eliza	10	2	1164	2
elizabeth	42	2	717	2
elsewhere	41	1	1164	1
embodied	5	3	1164	3
emerged	26	2	1164	2
emergent	8	1	1164	1
emerging	43	2	1164	2
emigrated	41	1	1548	1
emmanuel	28	1	1548	1
emotional	26	1	1164	1
emotions	42	5	1164	5
empathy	42	1	1164	1
emperors	98	1	1164	1
emphasis	28	1	1164	1
emphasize	20	1	1164	1
employ	59	2	717	2
employed	27	1	717	1
employing	49	1	1164	1
en	100	1	1548	1
encoded	41	1	1164	1
encyclopedia	91	1	717	1
end	16	1	717	1
endorsed	89	1	717	1
ends	20	2	717	2
enforcer	28	1	1164	1
engaged	29	1	1164	1
engine	59	1	1548	1
engineerbiographyagassiz	42	1	1548	1
engineering	56	6	1164	6
engineering	8	1	1548	1
engineeringcan	5	1	1164	1
england	49	2	1164	2
england	8	2	717	2
english	10	2	717	2
english	27	1	1164	1
enhancing	56	1	717	1
enjoy	10	1	717	1
enjoyed	60	1	717	1
enjoys	5	1	717	1
enlarged	91	1	717	1
enormous	26	3	1164	3
enormously	59	1	717	1
enough	29	1	717	1
enough	59	1	1164	1
enterprise	5	1	1164	1
enterprise	56	2	1548	2
enters	46	2	717	2
entertain	60	1	717	1
entertaining	20	1	1164	1
entire	100	1	1164	1
entire	49	1	717	1
entities	41	1	717	1
entry	41	1	1164	1
environment	49	1	717	1
environment	91	3	1164	3
eparchy	46	1	717	1
equal	8	1	717	1
equality	23	1	1164	1
equivalent	100	1	717	1
erlbaum	41	1	1164	1
erosion	26	1	717	1
especially	27	2	1164	2
especially	89	2	717	2
essence	20	1	1164	1
essential	20	3	1164	3
essentially	98	1	1164	1
established	100	3	717	3
established	23	3	1164	3
establishing	41	1	717	1
estimated	100	3	717	3
estimates	72	1	717	1
et	56	2	1164	2
etcperception	5	1	1164	1
ethell	8	1	717	1
ethical	28	3	1164	3
ethics	27	1	1164	1
ethnic	42	3	717	3
ethnicities	26	1	717	1
ettinger	27	1	1164	1
europe	3	1	717	1
europe	42	1	1164	1
european	20	3	717	3
evaluated	60	1	1164	1
evaporates	46	1	717	1
evaporation	6	1	717	1
even	100	2	1164	2
even	11	1	1548	1
even	89	5	717	5
events	8	3	1164	3
events	91	6	717	6
eventually	42	2	1164	2
eventually	72	1	717	1
evergreen	20	1	717	1
everincreasing	5	1	1164	1
every	41	2	1164	2
every	43	4	717	4
everyday	98	1	1164	1
evidence	32	1	1164	1
evolution	23	2	1164	2
ex	16	1	717	1
exact	3	1	1548	1
exactly	41	1	1164	1
examination	91	1	1548	1
examinations	3	1	717	1
examined	46	1	1548	1
example	100	1	717	1
example	32	11	1164	11
examples	46	7	1164	7
exceed	42	1	1164	1
exceeded	49	1	717	1
exceeding	59	1	1164	1
exceeds	91	1	1164	1
except	49	1	717	1
exception	20	1	717	1
exceptions	41	1	1164	1
exclusive	16	2	717	2
exclusive	56	1	1164	1
excursions	29	2	717	2
execution	20	1	1164	1
exhausting	66	1	717	1
exhaustive	11	1	1164	1
exhibit	5	1	1164	1
exhibition	26	2	1164	2
existence	10	1	1164	1
existing	46	1	1164	1
exists	41	1	1164	1
exotic	72	1	1164	1
expanded	28	1	717	1
expanded	3	1	1164	1
expected	49	1	1164	1
expedition	100	1	1548	1
expeditions	26	1	1548	1
experience	26	1	1164	1
experience	28	2	717	2
experiencea	98	1	1164	1
experienced	29	1	717	1
experiences	91	2	717	2
experiment	5	1	1164	1
experiments	59	1	1164	1
expert	89	4	1164	4
expertise	60	1	1164	1
experts	29	1	1164	1
explained	59	1	1164	1
explanations	41	1	1164	1
explicit	89	2	1164	2
exploitation	16	1	1548	1
exploratory	5	1	1164	1
explore	3	1	1164	1
explored	28	2	1164	2
explorer	41	1	717	1
explosion	49	2	1164	2
exponential	6	1	1164	1
exporter	20	1	717	1
exposed	20	2	717	2
exposed	41	1	1164	1
express	3	2	1164	2
expressed	91	1	1164	1
expressions	46	1	1164	1
expressly	100	1	1164	1
expressways	91	1	717	1
extending	46	1	717	1
extends	23	3	717	3
extension	32	1	1164	1
extensions	42	1	1164	1
extensive	56	1	717	1
extensive	98	1	1164	1
extent	91	1	717	1
external	26	1	717	1
external	3	1	1164	1
external	6	1	1548	1
extract	5	2	717	2
extracting	29	1	1548	1
extraction	100	2	717	2
extreme	41	1	1164	1
extreme	6	3	717	3
extremely	41	1	717	1
face	5	1	1164	1
facedsee	72	1	1164	1
facial	43	2	1164	2
facies	59	1	717	1
facilities	23	1	717	1
fact	6	1	717	1
facto	98	1	1164	1
factor	23	1	717	1
factor	5	1	1548	1
factors	41	1	1164	1
facts	100	3	1164	3
fail	26	1	1164	1
failartificial	49	1	1164	1
failed	23	2	1164	2
fairview	42	1	717	1
faithfully	11	1	1164	1
fake	43	1	1164	1
fallow	3	2	717	2
false	100	3	1164	3
falter	16	1	1548	1
fame	60	1	1548	1
families	8	1	717	1
family	27	2	717	2
famous	10	1	717	1
famous	46	1	1164	1
far	100	1	1548	1
far	20	3	717	3
far	8	1	1164	1
farm	43	1	717	1
farmers	23	2	717	2
farming	10	4	717	4
farmland	27	1	717	1
farms	49	1	717	1
farther	8	1	717	1
fashioned	8	1	1164	1
fast	26	1	1164	1
fastest	10	2	717	2
fates	100	1	1164	1
father	91	2	1548	2
fauna	42	1	717	1
fears	43	1	1164	1
fearsin	26	1	1164	1
feasible	27	2	1164	2
feature	3	2	1164	2
features	46	3	1164	3
features	5	2	717	2
featuring	8	1	1164	1
february	26	1	1164	1
federal	43	2	717	2
feedback	98	1	1164	1
feedforward	66	1	1164	1
feel	91	4	1164	4
feelings	23	1	717	1
feels	8	1	1164	1
feigenbaum	46	1	1164	1
feline	41	1	717	1
fell	32	1	1164	1
fell	41	1	717	1
fellow	5	1	1548	1
felt	8	1	1164	1
fertile	72	1	717	1
festival	59	6	717	6
festivals	98	6	717	6
few	32	5	717	5
few	8	8	1164	8
fiction	16	10	1164	10
field	27	14	1164	14
fields	16	4	1164	4
fields	32	2	717	2
fieldssuch	28	1	1164	1
fifth	10	1	717	1
fifth	5	1	1164	1
figurehead	5	1	717	1
figuring	43	1	1164	1
fiji	10	1	1548	1
filealberta	49	1	717	1
filealexander	6	1	717	1
fileartificial	11	1	1164	1
fileautomated	41	1	1164	1
filedavidthompsonhighwayjpgrightthumb220pxdavid	3	1	717	1
fileedmonton	43	1	717	1
filesaint	10	1	717	1
filesait	26	1	717	1
filestampederodeo2002jpg200pxrightthumbthe	100	1	717	1
filestephen	23	1	717	1
filesyncrude	11	1	717	1
filetopio	29	1	1164	1
filewarner	26	1	717	1
fill	41	1	717	1
film	20	1	1164	1
film	5	1	717	1
films	60	1	1164	1
filtering	10	1	1164	1
filters	60	1	1164	1
filtersa	10	1	1164	1
finalized	91	1	717	1
finally	28	1	717	1
financial	29	2	717	2
financial	6	1	1548	1
find	23	6	1164	6
finding	6	1	1164	1
findings	32	1	717	1
fireweed	20	1	717	1
firms	98	1	1164	1
first	16	1	1548	1
first	49	12	1164	12
first	98	7	717	7
firstorder	41	1	1164	1
fiscal	100	1	717	1
fished	72	1	717	1
fishermen	11	1	717	1
fishing	3	1	717	1
fist	23	1	1164	1
fittest	6	1	1164	1
five	29	1	717	1
flat	28	1	717	1
fleabane	60	1	717	1
flies	28	1	717	1
flies	32	1	1164	1
flights	72	1	717	1
flora	27	2	717	2
flow	27	2	717	2
flowered	32	1	717	1
flowers	72	2	717	2
flowing	66	1	717	1
flows	26	1	717	1
focus	29	2	1164	2
focused	42	2	1164	2
focuses	8	1	717	1
focussed	11	1	1164	1
folded	23	1	1164	1
folk	100	1	717	1
follow	29	3	1164	1	717	2
followed	8	5	717	5
follows	23	2	717	2
foot	32	1	717	1
football	26	1	717	1
foothills	20	2	717	2
for	100	5	1548	5
for	27	45	717	45
for	43	72	1164	72
forbes	32	1	1164	1
forbids	29	1	1164	1
forced	10	1	717	1
ford	10	2	1164	2
foremost	11	1	717	1
forest	42	5	717	5
forested	32	1	717	1
forestry	60	1	717	1
forests	41	4	717	4
forge	29	3	1164	3
form	26	1	1548	1
form	42	12	1164	12
form	5	1	717	1
formal	98	7	1164	7
formalize	46	1	1164	1
formally	60	1	717	1
formation	60	11	717	11
formationalberta	29	1	717	1
formations	59	6	717	6
formed	100	2	717	2
formerly	100	1	717	1
forms	28	6	1164	6
forms	56	1	717	1
formula	5	1	717	1
formulation	28	1	1164	1
fort	66	4	717	4
forth	3	1	1164	1
fortune	46	1	1548	1
fortyninth	49	1	717	1
fortytwo	32	1	717	1
forward	43	1	1164	1
fossil	46	3	717	3
fossils	42	3	717	3
found	41	11	717	11
found	89	2	1164	2
foundations	91	2	1164	2
founded	100	3	1164	3
founded	89	1	1548	1
founder	29	1	1164	1
founders	26	1	1164	1
four	66	5	717	5
fourteen	29	1	717	1
fourth	27	4	717	4
fox	56	1	717	1
frames	49	1	1164	1
framework	26	1	1164	1
frameworkdinosaurbearing	28	1	717	1
frameworks	5	1	1164	1
framing	23	1	1164	1
france	46	1	1164	1
francophone	72	1	717	1
francophones	43	1	717	1
frankenstein	28	3	1164	3
fredkin	3	1	1164	1
free	3	1	717	1
free	6	2	1164	2
freedom	5	1	717	1
freest	98	2	717	2
freeways	91	1	717	1
freeze	42	1	717	1
freezing	100	1	717	1
freight	42	1	717	1
french	3	5	717	5
frenchspeaking	89	1	717	1
frequency	100	1	717	1
frequent	23	2	717	2
frequently	49	1	717	1
frequently	6	1	1164	1
friend	28	1	1548	1
friends	98	1	1548	1
friendship	60	1	717	1
frigid	56	1	717	1
fringe	41	1	717	1
frogs	59	1	717	1
from	23	57	717	57
from	41	21	1164	21
from	41	7	1548	7
fromrepresentation	29	1	1164	1
fronts	100	1	717	1
ft	23	1	1548	1
fulfilling	26	1	1164	1
full	43	1	1548	1
full	91	1	1164	1
fulltime	56	1	1548	1
function	59	1	1164	1
functions	66	1	1164	1
fund	66	1	1164	1
funded	46	3	717	3
funded	59	1	1164	1
funding	100	3	1164	3
funding	16	1	717	1
funds	16	2	717	2
fur	27	3	717	3
furbearing	26	1	717	1
further	26	1	1164	1
further	29	1	717	1
future	26	6	1164	6
futurists	89	1	1164	1
fuzzylogic	49	1	1164	1
g	32	1	1164	1
gained	3	1	717	1
galacticatransformersan	26	1	1164	1
galatea	6	1	1164	1
game	72	1	1164	1
gameplaying	27	1	1164	1
games	29	2	717	2
games	72	2	1164	2
gangwondo	29	1	717	1
gas	26	3	717	3
gateway	98	3	717	3
gathered	59	1	1164	1
gave	29	1	1548	1
gdels	42	2	1164	2
gdp	5	2	717	2
geese	23	1	717	1
general	72	1	1548	1
general	91	3	717	3
general	98	15	1164	15
generally	100	3	1164	1	717	2
generate	49	2	1164	2
generation	8	4	1164	4
generation	89	1	717	1
generationa	3	1	1164	1
genetic	29	1	1164	1
genuine	3	1	1164	1
genus	6	1	717	1
geographic	60	2	717	2
geography	3	1	717	1
geologic	41	1	717	1
george	89	1	1164	1
gerhart	32	1	1164	1
german	26	2	717	2
germans	41	1	717	1
get	23	1	1164	1
giant	8	1	1548	1
give	100	1	1548	1
give	59	1	717	1
give	6	1	1164	1
given	100	2	717	2
given	49	6	1164	6
gives	72	3	1164	3
glaciers	29	1	717	1
gladwells	89	1	1164	1
glen	32	1	717	1
glymour	29	1	1164	1
go	41	2	717	2
goal	5	5	1164	5
goals	49	5	1164	5
goats	66	1	717	1
gods	46	3	1164	3
godssee	41	1	1164	1
goes	42	1	1164	1
gofai	29	2	1164	2
gold	46	1	717	1
golden	100	1	1164	1
goldseekers	6	1	717	1
golem	41	1	1164	1
good	41	4	1164	4
goods	29	1	717	1
governance	89	1	717	1
governed	28	2	717	2
governing	32	1	1164	1
governing	66	2	717	2
government	27	21	717	21
governmentalberta	32	1	717	1
governments	27	2	717	2
governments	98	2	1164	2
governmentthe	29	1	717	1
governor	23	2	717	2
grace	100	1	717	1
gradual	20	1	1548	1
gradually	10	1	717	1
graduated	100	1	1548	1
graduation	100	1	717	1
grain	91	2	717	2
grains	3	1	717	1
grammarlanguage	89	1	1164	1
grand	89	2	1164	2
grandchild	42	1	1164	1
grande	10	1	717	1
grant	100	1	717	1
granted	23	1	717	1
grants	46	2	717	2
grasping	5	1	1164	1
grass	11	2	717	2
grasses	98	1	717	1
graves	29	1	717	1
gravity	6	1	717	1
great	29	1	1164	1
great	41	1	717	1
greater	100	3	717	3
greater	10	1	1164	1
greatest	56	2	1164	2
greatest	98	2	717	2
greatly	11	1	1164	1
greece	5	1	1164	1
greedy	16	1	1164	1
grey	43	1	1164	1
grizzly	49	1	717	1
ground	27	2	1164	2
ground	5	2	717	2
group	28	2	1164	2
group	32	7	1548	1	717	6
groupaboriginal	41	1	717	1
groupartificialintellekttlnginteligencijaartificialinteligenceintelligensintelligenzettehisintellektartificialinteligentecoartifizialartificielleartificilartificialgankointeligencijainteligentesobuatanartificialisgervigreindartificialeartificialisintelektsintelektasmenliintelligenciamlbuatan	89	1	1164	1
groups	16	2	717	2
grow	100	2	717	2
growing	56	3	717	3
grown	26	1	717	1
grown	66	1	1164	1
grows	23	1	1164	1
growth	5	2	717	2
guess	26	4	1164	4
guesses	23	2	1164	2
guides	60	1	1164	1
gunderson	8	1	1164	1
gyeongsangnamdo	42	1	717	1
h	29	1	717	1
habitat	28	1	717	1
had	16	9	717	9
had	42	8	1164	8
had	66	3	1548	3
hail	91	1	717	1
hailimagebanff	98	1	717	1
half	59	5	717	5
hall	42	1	717	1
hall	5	1	1548	1
hamblin	16	1	717	1
hand	56	2	1164	2
handle	5	2	1164	2
handsa	100	1	1164	1
handwriting	29	1	1164	1
hard	100	1	1164	1
hardly	27	1	1164	1
hardware	32	2	1164	2
hardy	29	1	717	1
harvard	98	2	1548	2
harvardout	10	1	1548	1
has	41	1	1548	1
has	43	41	717	41
has	60	22	1164	22
hat	42	3	717	3
haugeland	27	2	1164	2
have	100	35	1164	35
have	66	27	717	27
having	100	2	717	2
having	89	1	1164	1
hawkins	91	1	1164	1
hawks	66	1	717	1
hayyn	100	1	1164	1
hayyns	41	1	1164	1
hbc	89	4	717	4
he	11	4	1164	4
he	3	8	717	8
he	41	19	1548	19
head	28	2	717	2
headed	11	1	717	1
health	27	20	717	20
healthy	10	1	717	1
heart	42	2	717	2
heat	100	1	717	1
heavily	49	1	1164	1
heavily	89	1	717	1
heavy	100	1	1164	1
heavy	10	1	717	1
hebbconference	3	1	1164	1
hebbian	46	1	1164	1
hecla	11	2	1548	2
hegemony	16	1	1164	1
heilongjiang	28	1	717	1
held	10	1	717	1
held	29	1	1548	1
hellenistic	72	1	1164	1
help	46	1	1164	1
helping	46	1	1164	1
hephaestus	42	1	1164	1
her	42	1	717	1
heritage	11	3	717	3
heuristic	56	1	1164	1
heuristics	59	2	1164	2
hierarchical	100	1	1164	1
hierarchyintelligent	16	1	1164	1
high	23	3	1164	3
high	41	8	717	8
higher	43	2	717	2
higher	59	2	1164	2
highest	10	6	717	6
highest	41	1	1164	1
highlevel	100	2	1164	2
highlight	6	1	717	1
highly	27	3	1164	2	717	1
hightech	8	1	717	1
highway	10	30	717	30
highways	5	3	717	3
hike	10	1	717	1
hiking	100	1	717	1
hillsdale	28	1	1164	1
hillsides	16	1	717	1
himself	11	1	1548	1
hindered	41	1	717	1
hindi	46	1	717	1
hindus	6	2	717	2
his	41	5	1164	5
his	66	3	717	3
his	72	10	1548	10
historic	16	1	717	1
historical	5	2	1164	2
history	20	5	1164	5
history	23	3	1548	3
history	46	5	717	5
historythinking	41	1	1164	1
hives	26	1	717	1
hockey	72	1	717	1
hokkaido	98	1	717	1
hole	91	1	717	1
home	32	11	717	11
home	6	1	1164	1
homes	32	1	717	1
homunculus	8	1	1164	1
honey	49	1	717	1
honeybees	6	1	717	1
honour	11	1	717	1
hope	23	1	1548	1
hope	89	2	1164	2
hoped	72	1	1164	1
hopes	20	2	1164	2
hopfield	8	1	1164	1
hopkins	56	1	1164	1
horseshoe	5	1	717	1
hospital	100	9	717	9
hospitalas	89	1	717	1
host	10	2	717	2
hostilities	49	1	717	1
hosts	41	1	717	1
hour	27	2	717	2
hours	46	2	717	2
house	29	1	717	1
how	26	10	1164	10
however	16	5	1164	5
however	49	1	1548	1
however	72	2	717	2
hub	8	6	717	6
hubris	5	1	1164	1
hudson	72	1	717	1
hudsons	98	1	717	1
huge	26	1	717	1
huge	3	1	1164	1
hulbert	29	2	1548	2
human	59	35	1164	35
humanoid	66	3	1164	3
humans	49	10	1164	10
hundreds	3	2	717	2
hungarian	41	1	717	1
hunted	6	1	717	1
hunters	41	1	717	1
hunting	41	1	717	1
hutterites	32	2	717	2
huxley	66	1	1164	1
hybrid	91	1	717	1
hypothesis	46	6	1164	6
hypothesissearles	66	1	1164	1
i	89	3	1164	3
ibms	91	1	1164	1
ibn	5	1	1164	1
ice	26	1	717	1
icefield	20	1	717	1
icefieldaccording	41	1	717	1
ichthyology	8	1	1548	1
idea	16	6	1164	6
ideas	89	2	1164	2
identical	98	1	1164	1
identified	11	1	717	1
identified	6	1	1164	1
identifies	11	1	1164	1
identify	41	1	1164	1
identity	56	2	717	2
ie	6	4	1164	4
ieee	41	1	1164	1
if	41	11	1164	11
ignorance	26	1	1164	1
ii	3	3	717	3
illegal	60	1	717	1
illustrated	100	1	1164	1
image	26	1	717	1
imageovis	100	1	717	1
images	66	2	1164	2
imaginationgeneral	27	1	1164	1
imaginations	5	1	1164	1
imitate	98	1	1164	1
imitated	60	1	1164	1
imitating	41	1	1164	1
immediate	60	1	1164	1
immigrants	29	2	717	2
immigration	49	2	717	2
implementations	3	1	1164	1
implication	91	1	1164	1
implications	59	1	1164	1
importance	72	1	1164	1
important	27	3	1164	3
important	32	1	717	1
impressive	20	1	717	1
improve	28	1	1164	1
improvement	72	1	1164	1
improves	6	1	1164	1
in	100	144	1164	144
in	28	232	717	232
in	42	33	1548	33
inaccessible	46	1	1548	1
include	49	15	1164	7	717	8
included	32	1	717	1
includes	41	1	717	1
includes	72	2	1164	2
including	100	9	1164	9
including	72	7	717	7
includinga	23	1	1164	1
income	41	3	717	3
incomethe	100	1	717	1
incomplete	66	2	1164	2
